N° eqt,Pression Nominale Relative,Masse de Gaz,Rapport Masse/Pression
5001305554,3.5,18.5,5.285714285714286
5001307257,3.5,19.0,5.428571428571429
5001307261,3.5,19.0,5.428571428571429
5001307262,3.5,19.0,5.428571428571429
5001307266,3.5,19.0,5.428571428571429
5001307267,3.5,19.0,5.428571428571429
5001307268,3.5,19.0,5.428571428571429
5001307797,3.5,10.0,2.857142857142857
5001307859,3.5,18.5,5.285714285714286
5001307860,3.5,18.5,5.285714285714286
5001307861,3.5,18.5,5.285714285714286
5001307864,3.5,18.5,5.285714285714286
5001307865,3.5,18.5,5.285714285714286
5001307866,3.5,18.5,5.285714285714286
5001307886,3.5,15.0,4.285714285714286
5001307887,3.5,15.0,4.285714285714286
5001307888,3.5,10.0,2.857142857142857
5001307890,3.5,5.0,1.4285714285714286
5001307892,3.5,5.0,1.4285714285714286
5001307893,3.5,5.0,1.4285714285714286
5001307901,3.5,10.5,3.0
5001307902,3.5,5.0,1.4285714285714286
5001308409,3.5,18.0,5.142857142857143
5001308410,3.5,18.0,5.142857142857143
5001308411,3.5,18.0,5.142857142857143
5001308600,3.5,18.5,5.285714285714286
5001308601,3.5,18.5,5.285714285714286
5001308602,3.5,18.5,5.285714285714286
5001308605,3.5,18.5,5.285714285714286
5001308608,3.5,18.5,5.285714285714286
5001308609,3.5,18.5,5.285714285714286
5001309005,3.5,19.0,5.428571428571429
5001309006,3.5,19.0,5.428571428571429
5001309007,3.5,19.0,5.428571428571429
5001309010,3.5,19.0,5.428571428571429
5001309011,3.5,19.0,5.428571428571429
5001309012,3.5,19.0,5.428571428571429
5001309515,3.5,19.0,5.428571428571429
5001309516,3.5,19.0,5.428571428571429
5001309525,3.5,19.0,5.428571428571429
5001309526,3.5,19.0,5.428571428571429
5001309527,3.5,19.0,5.428571428571429
5001309537,3.5,19.0,5.428571428571429
5001309623,3.5,19.0,5.428571428571429
5001309626,3.5,19.0,5.428571428571429
5001309627,3.5,19.0,5.428571428571429
5001309629,3.5,19.0,5.428571428571429
5001309632,3.5,19.0,5.428571428571429
5001309633,3.5,19.0,5.428571428571429
5001309914,3.5,24.2,6.914285714285714
5001309915,3.5,24.2,6.914285714285714
5001309916,3.5,24.2,6.914285714285714
5001309925,3.5,24.2,6.914285714285714
5001309926,3.5,24.2,6.914285714285714
5001309927,3.5,24.2,6.914285714285714
5001310544,3.5,84.0,24.0
5001310592,3.5,24.0,6.857142857142857
5001310593,3.5,24.0,6.857142857142857
5001310594,3.5,24.0,6.857142857142857
5001310862,3.5,19.0,5.428571428571429
5001310863,3.5,19.0,5.428571428571429
5001310866,3.5,19.0,5.428571428571429
5001310867,3.5,19.0,5.428571428571429
5001310872,3.5,19.0,5.428571428571429
5001310874,3.5,19.0,5.428571428571429
5001310875,3.5,19.0,5.428571428571429
5001310876,3.5,19.0,5.428571428571429
5001310887,3.5,19.0,5.428571428571429
5001310888,3.5,19.0,5.428571428571429
5001310889,3.5,19.0,5.428571428571429
5001310890,3.5,19.0,5.428571428571429
5001310891,3.5,19.0,5.428571428571429
5001310892,3.5,19.0,5.428571428571429
5001310913,3.5,19.0,5.428571428571429
5001311334,3.5,19.0,5.428571428571429
5001311335,3.5,19.0,5.428571428571429
5001311345,3.5,19.0,5.428571428571429
5001311346,3.5,19.0,5.428571428571429
5001311347,3.5,19.0,5.428571428571429
5001311537,3.5,30.0,8.571428571428571
5001311538,3.5,30.0,8.571428571428571
5001311539,3.5,30.0,8.571428571428571
5001312707,3.5,30.0,8.571428571428571
5001312708,3.5,30.0,8.571428571428571
5001312709,3.5,30.0,8.571428571428571
5001312793,3.5,30.0,8.571428571428571
5001312794,3.5,30.0,8.571428571428571
5001312795,3.5,30.0,8.571428571428571
5001317464,3.5,30.0,8.571428571428571
5001317465,3.5,30.0,8.571428571428571
5001317466,3.5,30.0,8.571428571428571
5001317480,3.5,30.0,8.571428571428571
5001317481,3.5,30.0,8.571428571428571
5001317506,3.5,30.0,8.571428571428571
5001317507,3.5,30.0,8.571428571428571
5001317520,3.5,30.0,8.571428571428571
5001317521,3.5,30.0,8.571428571428571
5001317522,3.5,30.0,8.571428571428571
5001318773,3.5,30.0,8.571428571428571
5001318774,3.5,30.0,8.571428571428571
5001318835,3.5,30.0,8.571428571428571
5001318836,3.5,30.0,8.571428571428571
5001318838,3.5,30.0,8.571428571428571
5001318893,3.5,30.0,8.571428571428571
5001321096,3.5,30.0,8.571428571428571
5001321097,3.5,30.0,8.571428571428571
5001321098,3.5,30.0,8.571428571428571
5001321099,3.5,30.0,8.571428571428571
5001321100,3.5,30.0,8.571428571428571
5001321101,3.5,30.0,8.571428571428571
5001327555,3.5,30.0,8.571428571428571
5001327556,3.5,30.0,8.571428571428571
5001327557,3.5,30.0,8.571428571428571
5001327584,3.5,30.0,8.571428571428571
5001327585,3.5,30.0,8.571428571428571
5001327586,3.5,30.0,8.571428571428571
5001330374,3.5,30.0,8.571428571428571
5001330375,3.5,30.0,8.571428571428571
5001330376,3.5,30.0,8.571428571428571
5001330399,3.5,30.0,8.571428571428571
5001330400,3.5,30.0,8.571428571428571
5001330401,3.5,30.0,8.571428571428571
5001331322,3.5,24.0,6.857142857142857
5001331323,3.5,24.0,6.857142857142857
5001331324,3.5,24.0,6.857142857142857
5001334538,3.5,28.0,8.0
5001334539,3.5,28.0,8.0
5001334540,3.5,28.0,8.0
5001334551,3.5,28.0,8.0
5001334552,3.5,28.0,8.0
5001334553,3.5,28.0,8.0
5001334805,3.5,30.0,8.571428571428571
5001334806,3.5,30.0,8.571428571428571
5001334807,3.5,30.0,8.571428571428571
5001336280,3.5,8.0,2.2857142857142856
5001336281,3.5,8.0,2.2857142857142856
5001336282,3.5,8.0,2.2857142857142856
5001337052,3.5,7.0,2.0
5001337053,3.5,7.0,2.0
5001337054,3.5,7.0,2.0
5001338113,3.3,30.0,9.090909090909092
5001338125,3.3,30.0,9.090909090909092
5001338126,3.3,30.0,9.090909090909092
5001338733,3.5,24.0,6.857142857142857
5001338734,3.5,24.0,6.857142857142857
5001338735,3.5,24.0,6.857142857142857
5001341075,3.5,30.0,8.571428571428571
5001341076,3.5,30.0,8.571428571428571
5001341077,3.5,30.0,8.571428571428571
5001341078,3.5,30.0,8.571428571428571
5001341079,3.5,30.0,8.571428571428571
5001341080,3.5,30.0,8.571428571428571
5001341081,3.5,30.0,8.571428571428571
5001341082,3.5,30.0,8.571428571428571
5001341083,3.5,30.0,8.571428571428571
5001341084,3.5,30.0,8.571428571428571
5001341085,3.5,30.0,8.571428571428571
5001341086,3.5,30.0,8.571428571428571
5001348299,,,
5001348300,,,
5001348304,,,
5001391250,3.5,19.0,5.428571428571429
5002323696,6.3,1.0,0.15873015873015872
5002323697,6.3,1.0,0.15873015873015872
5002323698,6.3,1.0,0.15873015873015872
5002323699,6.3,1.0,0.15873015873015872
5002323700,6.3,1.0,0.15873015873015872
5002323701,6.3,1.0,0.15873015873015872
5002323702,6.3,1.0,0.15873015873015872
5002323703,6.3,1.0,0.15873015873015872
5002323704,6.3,1.0,0.15873015873015872
5002323705,6.3,1.0,0.15873015873015872
5002323706,6.3,1.0,0.15873015873015872
5002323707,6.3,1.0,0.15873015873015872
5002323708,6.3,1.0,0.15873015873015872
5002323709,6.3,1.0,0.15873015873015872
5002323710,6.3,1.0,0.15873015873015872
5002323711,6.3,1.0,0.15873015873015872
5002323712,6.3,1.0,0.15873015873015872
5002323713,6.3,1.0,0.15873015873015872
5002342808,6.3,23.0,3.6507936507936507
5002342809,6.3,22.0,3.492063492063492
5002342810,6.3,17.0,2.6984126984126986
5002342814,6.3,23.0,3.6507936507936507
5002342815,6.3,22.0,3.492063492063492
5002342816,6.3,17.0,2.6984126984126986
5002381711,2.5,0.0,0.0
5002381712,5.5,12.0,2.1818181818181817
5002381713,6.3,0.0,0.0
5002381718,6.3,0.0,0.0
5002381720,6.3,0.0,0.0
5002465585,6.3,0.0,0.0
5002465586,6.3,0.0,0.0
5002465587,6.3,0.0,0.0
5002465592,6.3,0.0,0.0
5002465593,6.3,0.0,0.0
5002465594,6.3,0.0,0.0
5002465609,6.3,0.0,0.0
5002465610,6.3,0.0,0.0
5002465611,6.3,0.0,0.0
5002465613,6.3,0.0,0.0
5002465615,6.3,0.0,0.0
5002465616,6.3,0.0,0.0
5002465624,6.3,0.0,0.0
5002465629,6.3,0.0,0.0
5002465630,6.3,0.0,0.0
5002465634,6.3,0.0,0.0
5002465635,6.3,0.0,0.0
5002465636,6.3,0.0,0.0
5002465657,6.3,0.0,0.0
5002465661,6.3,0.0,0.0
5002465666,5.5,3.0,0.5454545454545454
5002465670,6.3,0.0,0.0
5002642349,6.3,0.0,0.0
5002642350,6.3,0.0,0.0
5002741483,3.5,0.0,0.0
5002741484,3.5,0.0,0.0
5002741485,3.5,1.0,0.2857142857142857
5002802832,3.5,24.0,6.857142857142857
5002802833,3.5,24.0,6.857142857142857
5002802834,3.5,24.0,6.857142857142857
5001303051,3.5,30.0,8.571428571428571
5001303052,3.5,30.0,8.571428571428571
5001303053,3.5,30.0,8.571428571428571
5001303272,2.5,23.5,9.4
5001303273,2.5,23.5,9.4
5001303275,3.3,40.0,12.121212121212121
5001303276,3.3,40.0,12.121212121212121
5001303277,2.5,74.5,29.8
5001303278,2.5,74.5,29.8
5001303279,2.5,74.5,29.8
5001303280,2.5,74.5,29.8
5001303281,2.5,74.5,29.8
5001303282,3.3,91.5,27.72727272727273
5001303285,2.5,23.5,9.4
5001303286,3.5,7.0,2.0
5001303287,3.5,7.0,2.0
5001303291,3.3,40.0,12.121212121212121
5001303294,3.5,7.0,2.0
5001303295,2.5,23.5,9.4
5001303296,2.5,23.5,9.4
5001303297,2.5,74.5,29.8
5001303298,2.5,74.5,29.8
5001303299,2.5,74.5,29.8
5001303300,2.5,74.5,29.8
5001303301,2.5,74.5,29.8
5001303302,2.5,74.5,29.8
5001303306,3.3,40.0,12.121212121212121
5001303307,3.3,40.0,12.121212121212121
5001303308,3.3,40.0,12.121212121212121
5001303430,3.5,26.5,7.571428571428571
5001303431,3.5,26.5,7.571428571428571
5001303432,3.5,26.5,7.571428571428571
5001303433,3.5,13.5,3.857142857142857
5001303434,3.5,13.5,3.857142857142857
5001303435,3.5,13.5,3.857142857142857
5001304423,3.5,5.0,1.4285714285714286
5001304428,3.5,5.0,1.4285714285714286
5001304429,3.5,1.0,0.2857142857142857
5001304430,3.5,20.0,5.714285714285714
5001304431,3.5,20.0,5.714285714285714
5001304432,3.5,6.0,1.7142857142857142
5001304433,3.5,6.0,1.7142857142857142
5001304434,3.5,6.0,1.7142857142857142
5001304435,3.5,20.0,5.714285714285714
5001304436,3.5,20.0,5.714285714285714
5001304437,3.5,20.0,5.714285714285714
5001304438,3.5,6.0,1.7142857142857142
5001304439,3.5,6.0,1.7142857142857142
5001304440,3.5,20.0,5.714285714285714
5001304441,3.5,20.0,5.714285714285714
5001304442,3.5,20.0,5.714285714285714
5001304443,3.5,6.0,1.7142857142857142
5001304444,3.5,6.0,1.7142857142857142
5001304445,3.5,6.0,1.7142857142857142
5001304446,3.5,20.0,5.714285714285714
5001304447,3.5,20.0,5.714285714285714
5001304448,3.5,20.0,5.714285714285714
5001304449,3.5,6.0,1.7142857142857142
5001304450,3.5,20.0,5.714285714285714
5001304451,3.5,20.0,5.714285714285714
5001304452,3.5,20.0,5.714285714285714
5001304453,3.5,6.0,1.7142857142857142
5001304454,3.5,6.0,1.7142857142857142
5001304455,3.5,6.0,1.7142857142857142
5001304456,3.5,20.0,5.714285714285714
5001304457,3.5,20.0,5.714285714285714
5001304458,3.5,20.0,5.714285714285714
5001304459,3.5,20.0,5.714285714285714
5001304460,3.5,20.0,5.714285714285714
5001304461,3.5,6.0,1.7142857142857142
5001304462,3.5,6.0,1.7142857142857142
5001304463,3.5,20.0,5.714285714285714
5001304464,3.5,6.0,1.7142857142857142
5001304465,3.5,6.0,1.7142857142857142
5001304466,3.5,6.0,1.7142857142857142
5001304467,3.5,20.0,5.714285714285714
5001304468,3.5,20.0,5.714285714285714
5001304469,3.5,6.0,1.7142857142857142
5001304470,3.5,6.0,1.7142857142857142
5001304471,3.5,6.0,1.7142857142857142
5001304472,3.5,20.0,5.714285714285714
5001304473,3.5,20.0,5.714285714285714
5001304474,3.5,1.0,0.2857142857142857
5001304475,3.5,1.0,0.2857142857142857
5001304476,3.5,20.0,5.714285714285714
5001304477,3.5,6.0,1.7142857142857142
5001304478,3.5,6.0,1.7142857142857142
5001304479,3.5,6.0,1.7142857142857142
5001304480,3.5,6.0,1.7142857142857142
5001304481,3.5,20.0,5.714285714285714
5001304482,3.5,6.0,1.7142857142857142
5001304483,3.5,20.0,5.714285714285714
5001304484,3.5,20.0,5.714285714285714
5001304485,3.5,20.0,5.714285714285714
5001304486,3.5,20.0,5.714285714285714
5001304487,3.5,20.0,5.714285714285714
5001304488,3.5,20.0,5.714285714285714
5001304489,3.5,20.0,5.714285714285714
5001304490,3.5,20.0,5.714285714285714
5001304491,3.5,20.0,5.714285714285714
5001304492,3.5,20.0,5.714285714285714
5001304493,3.5,6.0,1.7142857142857142
5001304563,3.5,10.5,3.0
5001304564,3.5,10.5,3.0
5001305265,3.5,18.0,5.142857142857143
5001305266,3.5,18.0,5.142857142857143
5001305267,3.5,18.0,5.142857142857143
5001306445,3.5,28.0,8.0
5001306446,3.5,28.0,8.0
5001306447,3.5,28.0,8.0
5001306458,3.5,18.0,5.142857142857143
5001306459,3.5,18.0,5.142857142857143
5001306460,3.5,18.0,5.142857142857143
5001306702,3.5,18.0,5.142857142857143
5001306703,3.5,18.0,5.142857142857143
5001306704,3.5,18.0,5.142857142857143
5001307105,3.5,19.0,5.428571428571429
5001307106,3.5,19.0,5.428571428571429
5001307108,3.5,19.0,5.428571428571429
5001307114,3.5,19.0,5.428571428571429
5001307115,3.5,19.0,5.428571428571429
5001307116,3.5,19.0,5.428571428571429
5001308094,3.5,18.0,5.142857142857143
5001308095,3.5,18.0,5.142857142857143
5001308096,3.5,18.0,5.142857142857143
5001308098,3.5,18.0,5.142857142857143
5001308099,3.5,18.0,5.142857142857143
5001308100,3.5,18.0,5.142857142857143
5001308107,3.5,18.0,5.142857142857143
5001308108,3.5,18.0,5.142857142857143
5001308109,3.5,18.0,5.142857142857143
5001308853,3.5,19.0,5.428571428571429
5001308854,3.5,19.0,5.428571428571429
5001308855,3.5,19.0,5.428571428571429
5001308861,3.5,19.0,5.428571428571429
5001308862,3.5,19.0,5.428571428571429
5001308863,3.5,19.0,5.428571428571429
5001308869,3.5,18.0,5.142857142857143
5001308870,3.5,18.0,5.142857142857143
5001308872,3.5,18.0,5.142857142857143
5001309477,3.5,18.0,5.142857142857143
5001309478,3.5,18.0,5.142857142857143
5001309479,3.5,18.0,5.142857142857143
5001309480,3.5,18.0,5.142857142857143
5001310280,3.5,18.0,5.142857142857143
5001310281,3.5,18.0,5.142857142857143
5001310289,3.5,18.0,5.142857142857143
5001310290,3.5,18.0,5.142857142857143
5001310356,3.5,18.0,5.142857142857143
5001310357,3.5,18.0,5.142857142857143
5001310358,3.5,18.0,5.142857142857143
5001310365,3.5,18.0,5.142857142857143
5001310366,3.5,18.0,5.142857142857143
5001310367,3.5,18.0,5.142857142857143
5001310368,3.5,18.0,5.142857142857143
5001310369,3.5,18.0,5.142857142857143
5001310370,3.5,18.0,5.142857142857143
5001310376,3.5,18.0,5.142857142857143
5001310777,3.5,19.0,5.428571428571429
5001310778,3.5,19.0,5.428571428571429
5001310779,3.5,19.0,5.428571428571429
5001310803,3.5,19.0,5.428571428571429
5001310804,3.5,19.0,5.428571428571429
5001310805,3.5,19.0,5.428571428571429
5001311326,3.5,18.0,5.142857142857143
5001311327,3.5,18.0,5.142857142857143
5001311328,3.5,1.3,0.37142857142857144
5001315132,3.5,24.0,6.857142857142857
5001315133,3.5,24.0,6.857142857142857
5001315134,3.5,24.0,6.857142857142857
5001319051,3.5,6.0,1.7142857142857142
5001319052,3.5,5.2,1.4857142857142858
5001319053,3.5,7.0,2.0
5001319055,3.5,6.0,1.7142857142857142
5001319056,3.5,5.2,1.4857142857142858
5001319057,3.5,7.0,2.0
5001319062,3.5,6.0,1.7142857142857142
5001319063,3.5,5.2,1.4857142857142858
5001319064,3.5,5.2,1.4857142857142858
5001319065,3.5,5.2,1.4857142857142858
5001319066,3.5,5.2,1.4857142857142858
5001319070,3.5,7.0,2.0
5001319074,2.5,23.5,9.4
5001319075,2.5,11.1,4.4399999999999995
5001319076,2.5,11.1,4.4399999999999995
5001319077,2.5,11.1,4.4399999999999995
5001319078,2.5,108.5,43.4
5001319079,2.5,108.5,43.4
5001319080,2.5,108.5,43.4
5001319089,2.5,23.5,9.4
5001319090,2.5,23.5,9.4
5001319091,2.5,23.5,9.4
5001319092,2.5,23.5,9.4
5001319093,2.5,23.5,9.4
5001319098,3.5,7.0,2.0
5001319099,3.5,41.0,11.714285714285714
5001319100,3.5,41.0,11.714285714285714
5001319105,2.5,23.5,9.4
5001319109,2.5,108.5,43.4
5001319111,2.5,108.5,43.4
5001319119,2.5,23.5,9.4
5001319120,2.5,23.5,9.4
5001319121,2.5,23.5,9.4
5001319122,2.5,23.5,9.4
5001319123,2.5,23.5,9.4
5001319124,2.5,108.5,43.4
5001319132,2.5,23.5,9.4
5001319133,2.5,23.5,9.4
5001319134,2.5,23.5,9.4
5001319135,2.5,11.1,4.4399999999999995
5001319136,2.5,11.1,4.4399999999999995
5001319137,2.5,11.1,4.4399999999999995
5001319138,2.5,108.5,43.4
5001319139,2.5,108.5,43.4
5001319140,2.5,108.5,43.4
5001319145,2.5,23.5,9.4
5001319146,2.5,23.5,9.4
5001319147,2.5,23.5,9.4
5001319187,2.5,108.5,43.4
5001319188,2.5,108.5,43.4
5001319189,2.5,108.5,43.4
5001319196,2.5,23.5,9.4
5001319197,2.5,25.5,10.2
5001319198,2.5,24.5,9.8
5001319199,2.5,23.5,9.4
5001319200,2.5,23.5,9.4
5001319201,2.5,23.5,9.4
5001319205,3.5,6.9,1.9714285714285715
5001319206,3.5,6.9,1.9714285714285715
5001319207,3.5,6.9,1.9714285714285715
5001319208,3.5,7.0,2.0
5001319209,3.5,6.9,1.9714285714285715
5001319210,3.5,6.9,1.9714285714285715
5001319211,3.5,6.9,1.9714285714285715
5001319212,3.5,5.2,1.4857142857142858
5001319213,3.5,5.2,1.4857142857142858
5001319214,3.5,5.2,1.4857142857142858
5001319215,3.5,41.0,11.714285714285714
5001319216,3.5,4.6,1.3142857142857143
5001319219,3.5,5.2,1.4857142857142858
5001319220,3.5,5.2,1.4857142857142858
5001319221,3.5,5.2,1.4857142857142858
5001319222,3.5,4.6,1.3142857142857143
5001319223,3.5,4.6,1.3142857142857143
5001319229,3.5,7.0,2.0
5001319261,2.5,23.5,9.4
5001319262,2.5,23.5,9.4
5001319263,2.5,23.5,9.4
5001319264,2.5,23.5,9.4
5001319265,2.5,23.5,9.4
5001319266,2.5,23.5,9.4
5001319270,2.5,108.5,43.4
5001319271,2.5,108.5,43.4
5001319272,2.5,108.5,43.4
5001330982,3.5,12.0,3.4285714285714284
5001330983,3.5,12.0,3.4285714285714284
5001330985,3.5,12.0,3.4285714285714284
5001330993,3.5,25.0,7.142857142857143
5001330994,3.5,25.0,7.142857142857143
5001330995,3.5,25.0,7.142857142857143
5001332615,3.5,5.0,1.4285714285714286
5001332616,3.5,5.0,1.4285714285714286
5001332617,3.5,9.0,2.5714285714285716
5001332618,3.5,9.0,2.5714285714285716
5001332621,3.5,5.0,1.4285714285714286
5001332622,3.5,9.0,2.5714285714285716
5001332623,3.5,9.0,2.5714285714285716
5001332635,3.5,1.0,0.2857142857142857
5001332636,3.5,1.0,0.2857142857142857
5001332637,3.5,1.0,0.2857142857142857
5001332638,3.5,5.0,1.4285714285714286
5001332639,3.5,5.0,1.4285714285714286
5001332640,3.5,9.0,2.5714285714285716
5001332673,3.5,9.0,2.5714285714285716
5001332674,3.5,9.0,2.5714285714285716
5001332678,3.5,15.0,4.285714285714286
5001332679,3.5,9.0,2.5714285714285716
5001332680,3.5,15.0,4.285714285714286
5001332688,3.5,15.0,4.285714285714286
5001332689,3.5,9.0,2.5714285714285716
5001332690,3.5,9.0,2.5714285714285716
5001332693,3.5,6.5,1.8571428571428572
5001332694,3.5,1.0,0.2857142857142857
5001332706,3.5,1.0,0.2857142857142857
5001332707,3.5,1.0,0.2857142857142857
5001332708,3.5,6.5,1.8571428571428572
5001332709,3.5,6.5,1.8571428571428572
5001332710,3.5,9.0,2.5714285714285716
5001332711,3.5,9.0,2.5714285714285716
5001332712,3.5,9.0,2.5714285714285716
5001332715,3.5,15.0,4.285714285714286
5001332716,3.5,9.0,2.5714285714285716
5001332717,3.5,1.0,0.2857142857142857
5001332729,3.5,1.0,0.2857142857142857
5001332730,3.5,1.0,0.2857142857142857
5001332731,3.5,15.0,4.285714285714286
5001332732,3.5,15.0,4.285714285714286
5001332733,3.5,9.0,2.5714285714285716
5001332734,3.5,9.0,2.5714285714285716
5001332737,3.5,5.0,1.4285714285714286
5001332738,3.5,9.0,2.5714285714285716
5001332745,3.5,15.0,4.285714285714286
5001332746,3.5,15.0,4.285714285714286
5001332749,3.5,15.0,4.285714285714286
5001332750,3.5,9.0,2.5714285714285716
5001332762,3.5,1.0,0.2857142857142857
5001332763,3.5,1.0,0.2857142857142857
5001332764,3.5,1.0,0.2857142857142857
5001332765,3.5,15.0,4.285714285714286
5001332766,3.5,15.0,4.285714285714286
5001332767,3.5,9.0,2.5714285714285716
5001332768,3.5,9.0,2.5714285714285716
5001332770,3.5,10.0,2.857142857142857
5001332772,3.5,15.0,4.285714285714286
5001332773,3.5,15.0,4.285714285714286
5001332774,3.5,15.0,4.285714285714286
5001332775,3.5,10.0,2.857142857142857
5001332776,3.5,10.0,2.857142857142857
5001332786,3.5,1.0,0.2857142857142857
5001332799,3.5,1.0,0.2857142857142857
5001332800,3.5,1.0,0.2857142857142857
5001332801,3.5,15.0,4.285714285714286
5001332802,3.5,15.0,4.285714285714286
5001332803,3.5,15.0,4.285714285714286
5001332804,3.5,9.0,2.5714285714285716
5001332811,3.5,15.0,4.285714285714286
5001332812,3.5,15.0,4.285714285714286
5001332823,3.5,6.5,1.8571428571428572
5001332824,3.5,6.5,1.8571428571428572
5001332825,3.5,6.5,1.8571428571428572
5001332826,3.5,9.0,2.5714285714285716
5001332827,3.5,9.0,2.5714285714285716
5001332828,3.5,9.0,2.5714285714285716
5001332832,3.5,5.0,1.4285714285714286
5001332833,3.5,5.0,1.4285714285714286
5001332834,3.5,5.0,1.4285714285714286
5001332835,3.5,10.0,2.857142857142857
5001332836,3.5,10.0,2.857142857142857
5001332837,3.5,10.0,2.857142857142857
5001332849,3.5,15.0,4.285714285714286
5001332850,3.5,15.0,4.285714285714286
5001332851,3.5,15.0,4.285714285714286
5001332852,3.5,10.0,2.857142857142857
5001332853,3.5,10.0,2.857142857142857
5001332854,3.5,10.0,2.857142857142857
5001332865,3.5,15.0,4.285714285714286
5001332866,3.5,10.0,2.857142857142857
5001332867,3.5,10.0,2.857142857142857
5001332868,3.5,10.0,2.857142857142857
5001332871,3.5,10.0,2.857142857142857
5001332872,3.5,10.0,2.857142857142857
5001332873,3.5,10.0,2.857142857142857
5001332874,3.5,15.0,4.285714285714286
5001332875,3.5,15.0,4.285714285714286
5001332896,3.5,7.5,2.142857142857143
5001332897,3.5,7.5,2.142857142857143
5001332898,3.5,7.5,2.142857142857143
5001332899,3.5,6.5,1.8571428571428572
5001332900,3.5,6.5,1.8571428571428572
5001332901,3.5,10.5,3.0
5001332902,3.5,10.0,2.857142857142857
5001332904,3.5,7.5,2.142857142857143
5001332905,3.5,7.5,2.142857142857143
5001332906,3.5,6.5,1.8571428571428572
5001332907,3.5,10.5,3.0
5001332922,3.5,7.5,2.142857142857143
5001332923,3.5,1.0,0.2857142857142857
5001332924,3.5,1.0,0.2857142857142857
5001332925,3.5,1.0,0.2857142857142857
5001332926,3.5,10.5,3.0
5001332927,3.5,10.0,2.857142857142857
5001332928,3.5,10.0,2.857142857142857
5001332929,3.5,15.0,4.285714285714286
5001332930,3.5,10.0,2.857142857142857
5001332933,3.5,10.0,2.857142857142857
5001332934,3.5,10.0,2.857142857142857
5001332937,3.5,1.0,0.2857142857142857
5001332938,3.5,1.0,0.2857142857142857
5001332939,3.5,6.5,1.8571428571428572
5001332940,3.5,6.5,1.8571428571428572
5001332941,3.5,9.0,2.5714285714285716
5001332942,3.5,9.0,2.5714285714285716
5001332944,3.5,9.0,2.5714285714285716
5001332945,3.5,9.0,2.5714285714285716
5001332955,3.5,6.5,1.8571428571428572
5001332956,3.5,6.5,1.8571428571428572
5001332957,3.5,6.5,1.8571428571428572
5001332958,3.5,9.0,2.5714285714285716
5001332962,3.5,1.0,0.2857142857142857
5001332963,3.5,1.0,0.2857142857142857
5001332964,3.5,15.0,4.285714285714286
5001332965,3.5,15.0,4.285714285714286
5001332966,3.5,15.0,4.285714285714286
5001332967,3.5,10.0,2.857142857142857
5001332968,3.5,10.0,2.857142857142857
5001332969,3.5,10.0,2.857142857142857
5001332970,3.5,5.0,1.4285714285714286
5001332982,3.5,15.0,4.285714285714286
5001332983,3.5,10.0,2.857142857142857
5001332984,3.5,10.0,2.857142857142857
5001332986,3.5,15.0,4.285714285714286
5001332987,3.5,15.0,4.285714285714286
5001332988,3.5,10.0,2.857142857142857
5001332999,3.5,1.0,0.2857142857142857
5001333000,3.5,1.0,0.2857142857142857
5001333001,3.5,1.0,0.2857142857142857
5001333002,3.5,6.5,1.8571428571428572
5001333003,3.5,5.2,1.4857142857142858
5001333008,3.5,5.2,1.4857142857142858
5001333009,3.5,5.2,1.4857142857142858
5001333014,3.5,5.0,1.4285714285714286
5001333056,3.5,1.0,0.2857142857142857
5001333057,3.5,6.5,1.8571428571428572
5001333058,3.5,9.0,2.5714285714285716
5001333125,3.5,5.2,1.4857142857142858
5001333126,3.5,5.2,1.4857142857142858
5001333132,3.5,5.0,1.4285714285714286
5001333133,3.5,5.2,1.4857142857142858
5001334104,3.5,20.0,5.714285714285714
5001334105,3.5,20.0,5.714285714285714
5001334142,3.5,20.0,5.714285714285714
5001335574,3.5,13.5,3.857142857142857
5001335575,3.5,13.5,3.857142857142857
5001335576,3.5,13.5,3.857142857142857
5001335580,3.5,13.5,3.857142857142857
5001335581,3.5,13.5,3.857142857142857
5001335582,3.5,13.5,3.857142857142857
5001339038,3.5,1.0,0.2857142857142857
5001339039,3.5,15.0,4.285714285714286
5001339040,3.5,15.0,4.285714285714286
5001339041,3.5,15.0,4.285714285714286
5001339042,3.5,10.0,2.857142857142857
5001339043,3.5,10.0,2.857142857142857
5001339044,3.5,10.0,2.857142857142857
5001339045,3.5,1.0,0.2857142857142857
5001339046,3.5,1.0,0.2857142857142857
5001339062,3.5,1.0,0.2857142857142857
5001339063,3.5,1.0,0.2857142857142857
5001339064,3.5,1.0,0.2857142857142857
5001339065,3.5,15.0,4.285714285714286
5001339066,3.5,15.0,4.285714285714286
5001339067,3.5,15.0,4.285714285714286
5001339068,3.5,9.0,2.5714285714285716
5001339069,3.5,9.0,2.5714285714285716
5001339070,3.5,9.0,2.5714285714285716
5001339097,3.5,1.0,0.2857142857142857
5001339098,3.5,15.0,4.285714285714286
5001339099,3.5,15.0,4.285714285714286
5001339100,3.5,10.0,2.857142857142857
5001339101,3.5,10.0,2.857142857142857
5001339102,3.5,10.0,2.857142857142857
5001339103,3.5,1.0,0.2857142857142857
5001339104,3.5,15.0,4.285714285714286
5001339145,3.5,1.0,0.2857142857142857
5001339146,3.5,1.0,0.2857142857142857
5001339147,3.5,15.0,4.285714285714286
5001339148,3.5,10.0,2.857142857142857
5001339149,3.5,10.0,2.857142857142857
